step,sim_time_hours,day_of_year,hour,is_weekend,outdoor_temp_c,occupied,occupants,mean_air_temp_c,max_abs_pmv,interval_elec_kwh,interval_hvac_kwh,interval_cool_kwh,interval_gas_kwh,cum_elec_kwh,carbon_gco2_kwh,price_usd_kwh,interval_cost_usd,interval_carbon_kg,CORE_ZN_temp,CORE_ZN_pmv,CORE_ZN_htgsp,CORE_ZN_clgsp,CORE_ZN_occ,PERIMETER_ZN_1_temp,PERIMETER_ZN_1_pmv,PERIMETER_ZN_1_htgsp,PERIMETER_ZN_1_clgsp,PERIMETER_ZN_1_occ,PERIMETER_ZN_2_temp,PERIMETER_ZN_2_pmv,PERIMETER_ZN_2_htgsp,PERIMETER_ZN_2_clgsp,PERIMETER_ZN_2_occ,PERIMETER_ZN_3_temp,PERIMETER_ZN_3_pmv,PERIMETER_ZN_3_htgsp,PERIMETER_ZN_3_clgsp,PERIMETER_ZN_3_occ,PERIMETER_ZN_4_temp,PERIMETER_ZN_4_pmv,PERIMETER_ZN_4_htgsp,PERIMETER_ZN_4_clgsp,PERIMETER_ZN_4_occ
1791,4642.5417,194,10.542,False,29.15,True,26.14,23.999,0.179,2.924966,1.27495,0.930396,0.003333,2397.549,263.7,0.08,0.233997,0.771314,24.0,-0.179,21.0,24.0,7.65,24.0,-0.119,21.0,24.0,5.8,24.0,-0.033,21.0,24.0,3.44,24.0,-0.124,21.0,24.0,5.8,24.0,-0.121,21.0,24.0,3.44
1792,4642.7083,194,10.708,False,29.23,True,26.14,23.999,0.179,2.919709,1.269693,0.925139,0.003333,2400.4687,262.3,0.08,0.233577,0.76584,24.0,-0.179,21.0,24.0,7.65,24.0,-0.117,21.0,24.0,5.8,24.0,-0.039,21.0,24.0,3.44,24.0,-0.123,21.0,24.0,5.8,24.0,-0.12,21.0,24.0,3.44
1793,4642.875,194,10.875,False,29.32,True,26.14,23.999,0.179,2.920529,1.270513,0.925959,0.003333,2403.3893,261.0,0.08,0.233642,0.762258,24.0,-0.179,21.0,24.0,7.65,24.0,-0.117,21.0,24.0,5.8,24.0,-0.046,21.0,24.0,3.44,24.0,-0.123,21.0,24.0,5.8,24.0,-0.12,21.0,24.0,3.44
1794,4643.0556,194,11.056,False,29.4,True,26.14,23.999,0.179,2.920711,1.270695,0.926141,0.003333,2406.31,259.8,0.08,0.233657,0.758801,24.0,-0.179,21.0,24.0,7.65,24.0,-0.117,21.0,24.0,5.8,24.0,-0.054,21.0,24.0,3.44,24.0,-0.122,21.0,24.0,5.8,24.0,-0.12,21.0,24.0,3.44
1795,4643.2222,194,11.222,False,29.5,True,13.76,24.0,0.183,2.7765,1.218151,0.873597,0.436491,2409.0865,258.8,0.08,0.22212,0.718558,24.0,-0.183,21.0,24.0,4.03,24.0,-0.12,21.0,24.0,3.05,24.0,-0.065,21.0,24.0,1.81,24.0,-0.126,21.0,24.0,3.05,24.0,-0.123,21.0,24.0,1.81
1796,4643.3889,194,11.389,False,29.6,True,13.76,24.0,0.183,2.774781,1.216432,0.871878,0.003333,2411.8613,258.0,0.08,0.221982,0.715893,24.0,-0.183,21.0,24.0,4.03,24.0,-0.121,21.0,24.0,3.05,24.0,-0.075,21.0,24.0,1.81,24.0,-0.127,21.0,24.0,3.05,24.0,-0.124,21.0,24.0,1.81
1797,4643.5833,194,11.583,False,29.7,True,13.76,23.999,0.184,2.778546,1.220198,0.875644,0.003333,2414.6398,257.4,0.08,0.222284,0.715198,24.0,-0.184,21.0,24.0,4.03,24.0,-0.124,21.0,24.0,3.05,24.0,-0.085,21.0,24.0,1.81,24.0,-0.13,21.0,24.0,3.05,24.0,-0.127,21.0,24.0,1.81
1798,4643.75,194,11.75,False,29.8,True,13.76,23.999,0.185,2.779694,1.221346,0.876791,0.003333,2417.4195,257.0,0.08,0.222376,0.714381,24.0,-0.185,21.0,24.0,4.03,24.0,-0.125,21.0,24.0,3.05,24.0,-0.087,21.0,24.0,1.81,24.0,-0.131,21.0,24.0,3.05,24.0,-0.128,21.0,24.0,1.81
1799,4643.8889,194,11.889,False,29.9,True,13.76,24.0,0.186,2.782147,1.223798,0.879244,0.003333,2420.2016,256.9,0.08,0.222572,0.714733,24.0,-0.186,21.0,24.0,4.03,24.0,-0.125,21.0,24.0,3.05,24.0,-0.089,21.0,24.0,1.81,24.0,-0.131,21.0,24.0,3.05,24.0,-0.128,21.0,24.0,1.81
1800,4644.0556,194,12.056,False,30.0,True,13.76,24.0,0.186,2.785521,1.227173,0.882618,0.436494,2422.9872,257.0,0.08,0.222842,0.715879,24.0,-0.186,21.0,24.0,4.03,24.0,-0.125,21.0,24.0,3.05,24.0,-0.09,21.0,24.0,1.81,24.0,-0.131,21.0,24.0,3.05,24.0,-0.128,21.0,24.0,1.81
1801,4644.2222,194,12.222,False,30.18,True,26.14,23.999,0.182,2.94019,1.290174,0.94562,0.003333,2425.9274,257.4,0.08,0.235215,0.756805,24.0,-0.182,21.0,24.0,7.65,24.0,-0.12,21.0,24.0,5.8,24.0,-0.087,21.0,24.0,3.44,24.0,-0.127,21.0,24.0,5.8,24.0,-0.124,21.0,24.0,3.44
1802,4644.3889,194,12.389,False,30.37,True,26.14,23.999,0.181,2.952741,1.302725,0.95817,0.003333,2428.8801,258.1,0.08,0.236219,0.762102,24.0,-0.181,21.0,24.0,7.65,24.0,-0.118,21.0,24.0,5.8,24.0,-0.085,21.0,24.0,3.44,24.0,-0.124,21.0,24.0,5.8,24.0,-0.122,21.0,24.0,3.44
1803,4644.5417,194,12.542,False,30.55,True,26.14,23.999,0.18,2.964734,1.314718,0.970164,0.003333,2431.8448,259.0,0.08,0.237179,0.767866,24.0,-0.18,21.0,24.0,7.65,24.0,-0.115,21.0,24.0,5.8,24.0,-0.083,21.0,24.0,3.44,24.0,-0.122,21.0,24.0,5.8,24.0,-0.119,21.0,24.0,3.44
1804,4644.7083,194,12.708,False,30.73,True,26.14,24.0,0.178,2.969816,1.3198,0.975246,0.003333,2434.8146,260.3,0.08,0.237585,0.773043,24.0,-0.178,21.0,24.0,7.65,24.0,-0.112,21.0,24.0,5.8,24.0,-0.08,21.0,24.0,3.44,24.0,-0.119,21.0,24.0,5.8,24.0,-0.116,21.0,24.0,3.44
1805,4644.8889,194,12.889,False,30.92,True,26.14,23.999,0.176,2.982261,1.332245,0.98769,0.003333,2437.7969,262.1,0.08,0.238581,0.781651,24.0,-0.176,21.0,24.0,7.65,24.0,-0.109,21.0,24.0,5.8,24.0,-0.078,21.0,24.0,3.44,24.0,-0.116,21.0,24.0,5.8,24.0,-0.114,21.0,24.0,3.44
1806,4645.0556,194,13.056,False,31.1,True,26.14,23.999,0.175,2.994836,1.34482,1.000266,0.436501,2440.7917,264.2,0.08,0.239587,0.791236,24.0,-0.175,21.0,24.0,7.65,24.0,-0.107,21.0,24.0,5.8,24.0,-0.076,21.0,24.0,3.44,24.0,-0.114,21.0,24.0,5.8,24.0,-0.111,21.0,24.0,3.44
1807,4645.2222,194,13.222,False,31.28,True,26.14,23.999,0.175,2.999307,1.349291,1.004736,0.003333,2443.7911,266.8,0.08,0.239945,0.800215,24.0,-0.175,21.0,24.0,7.65,24.0,-0.105,21.0,24.0,5.8,24.0,-0.075,21.0,24.0,3.44,24.0,-0.113,21.0,24.0,5.8,24.0,-0.11,21.0,24.0,3.44
1808,4645.4167,194,13.417,False,31.47,True,26.14,23.999,0.177,3.00152,1.351504,1.00695,0.003333,2446.7926,270.2,0.08,0.240122,0.811011,24.0,-0.177,21.0,24.0,7.65,24.0,-0.105,21.0,24.0,5.8,24.0,-0.075,21.0,24.0,3.44,24.0,-0.113,21.0,24.0,5.8,24.0,-0.111,21.0,24.0,3.44
1809,4645.5833,194,13.583,False,31.65,True,26.14,23.999,0.18,3.002271,1.352255,1.007701,0.003333,2449.7948,273.8,0.08,0.240182,0.822022,24.0,-0.18,21.0,24.0,7.65,24.0,-0.105,21.0,24.0,5.8,24.0,-0.076,21.0,24.0,3.44,24.0,-0.113,21.0,24.0,5.8,24.0,-0.111,21.0,24.0,3.44
1810,4645.75,194,13.75,False,31.83,True,26.14,23.999,0.183,3.001214,1.351198,1.006644,0.003333,2452.7961,277.8,0.08,0.240097,0.833737,24.0,-0.183,21.0,24.0,7.65,24.0,-0.106,21.0,24.0,5.8,24.0,-0.078,21.0,24.0,3.44,24.0,-0.115,21.0,24.0,5.8,24.0,-0.113,21.0,24.0,3.44
1811,4645.9167,194,13.917,False,32.02,True,26.14,23.999,0.186,3.000766,1.35075,1.006196,0.003333,2455.7968,282.3,0.08,0.240061,0.847116,24.0,-0.186,21.0,24.0,7.65,24.0,-0.108,21.0,24.0,5.8,24.0,-0.08,21.0,24.0,3.44,24.0,-0.117,21.0,24.0,5.8,24.0,-0.11,21.0,24.0,3.44
1812,4646.0833,194,14.083,False,32.2,True,26.14,23.999,0.19,3.000631,1.350615,1.006061,0.436457,2458.7975,287.4,0.08,0.240051,0.862381,24.0,-0.19,21.0,24.0,7.65,24.0,-0.11,21.0,24.0,5.8,24.0,-0.083,21.0,24.0,3.44,24.0,-0.119,21.0,24.0,5.8,24.0,-0.103,21.0,24.0,3.44
1813,4646.1667,194,14.167,False,32.3,True,26.14,23.998,0.193,3.00487,1.354854,1.0103,0.003333,2461.8023,290.1,0.08,0.24039,0.871713,24.0,-0.193,21.0,24.0,7.65,24.0,-0.112,21.0,24.0,5.8,24.0,-0.086,21.0,24.0,3.44,24.0,-0.121,21.0,24.0,5.8,24.0,-0.094,21.0,24.0,3.44
1814,4646.3333,194,14.333,False,32.4,True,26.14,23.998,0.194,3.011919,1.361902,1.017348,0.003333,2464.8142,296.0,0.08,0.240953,0.891528,24.0,-0.194,21.0,24.0,7.65,24.0,-0.112,21.0,24.0,5.8,24.0,-0.087,21.0,24.0,3.44,24.0,-0.122,21.0,24.0,5.8,24.0,-0.083,21.0,24.0,3.44
1815,4646.5,194,14.5,False,32.5,True,26.14,23.999,0.195,3.020894,1.370878,1.026324,0.003333,2467.8351,302.5,0.08,0.241672,0.913821,24.0,-0.195,21.0,24.0,7.65,24.0,-0.112,21.0,24.0,5.8,24.0,-0.087,21.0,24.0,3.44,24.0,-0.121,21.0,24.0,5.8,24.0,-0.07,21.0,24.0,3.44
1816,4646.6667,194,14.667,False,32.6,True,26.14,23.999,0.195,3.03103,1.381014,1.03646,0.003333,2470.8662,309.6,0.08,0.242482,0.938407,24.0,-0.195,21.0,24.0,7.65,24.0,-0.111,21.0,24.0,5.8,24.0,-0.086,21.0,24.0,3.44,24.0,-0.12,21.0,24.0,5.8,24.0,-0.057,21.0,24.0,3.44
1817,4646.8333,194,14.833,False,32.7,True,26.14,23.999,0.194,3.042511,1.392495,1.04794,0.003333,2473.9087,317.3,0.08,0.243401,0.965389,24.0,-0.194,21.0,24.0,7.65,24.0,-0.109,21.0,24.0,5.8,24.0,-0.085,21.0,24.0,3.44,24.0,-0.119,21.0,24.0,5.8,24.0,-0.044,21.0,24.0,3.44
1818,4647.0,194,15.0,False,32.8,True,26.14,23.999,0.193,3.054094,1.404077,1.059523,0.003333,2476.9628,325.5,0.08,0.244327,0.994107,24.0,-0.193,21.0,24.0,7.65,24.0,-0.107,21.0,24.0,5.8,24.0,-0.084,21.0,24.0,3.44,24.0,-0.117,21.0,24.0,5.8,24.0,-0.031,21.0,24.0,3.44
1819,4647.1667,194,15.167,False,32.8,True,26.14,23.999,0.192,3.060696,1.41068,1.066126,0.436464,2480.0235,334.4,0.08,0.244856,1.023497,24.0,-0.192,21.0,24.0,7.65,24.0,-0.106,21.0,24.0,5.8,24.0,-0.083,21.0,24.0,3.44,24.0,-0.116,21.0,24.0,5.8,24.0,-0.018,21.0,24.0,3.44
1820,4647.4167,194,15.417,False,32.8,True,26.14,23.999,0.19,3.0672,1.417184,1.07263,0.003333,2483.0907,348.6,0.08,0.245376,1.069226,24.0,-0.19,21.0,24.0,7.65,24.0,-0.104,21.0,24.0,5.8,24.0,-0.082,21.0,24.0,3.44,24.0,-0.114,21.0,24.0,5.8,24.0,-0.006,21.0,24.0,3.44
1821,4647.5833,194,15.583,False,32.8,True,26.14,23.999,0.188,3.07355,1.423534,1.07898,0.003333,2486.1642,358.8,0.08,0.245884,1.10279,24.0,-0.188,21.0,24.0,7.65,24.0,-0.103,21.0,24.0,5.8,24.0,-0.081,21.0,24.0,3.44,24.0,-0.113,21.0,24.0,5.8,24.0,0.006,21.0,24.0,3.44
1822,4647.75,194,15.75,False,32.8,True,26.14,23.999,0.187,3.078717,1.428701,1.084147,0.003333,2489.2429,369.4,0.08,0.246297,1.137278,24.0,-0.187,21.0,24.0,7.65,24.0,-0.103,21.0,24.0,5.8,24.0,-0.081,21.0,24.0,3.44,24.0,-0.112,21.0,24.0,5.8,24.0,0.018,21.0,24.0,3.44
1823,4647.9167,194,15.917,False,32.8,True,26.14,23.999,0.185,3.083146,1.43313,1.088576,0.003333,2492.3261,380.4,0.08,0.246652,1.172829,24.0,-0.185,21.0,24.0,7.65,24.0,-0.103,21.0,24.0,5.8,24.0,-0.082,21.0,24.0,3.44,24.0,-0.112,21.0,24.0,5.8,24.0,0.028,21.0,24.0,3.44
1824,4648.0556,194,16.056,False,32.8,True,26.14,23.999,0.184,3.086194,1.436178,1.091624,0.003333,2495.4123,389.8,0.34,1.049306,1.202998,24.0,-0.184,21.0,24.0,7.65,24.0,-0.103,21.0,24.0,5.8,24.0,-0.083,21.0,24.0,3.44,24.0,-0.112,21.0,24.0,5.8,24.0,0.036,21.0,24.0,3.44
1825,4648.2222,194,16.222,False,32.8,True,8.25,24.0,0.203,2.203789,1.287114,0.94256,0.436453,2497.6161,401.4,0.34,0.749288,0.884601,24.0,-0.203,21.0,24.0,2.42,24.0,-0.122,21.0,24.0,1.83,24.0,-0.101,21.0,24.0,1.09,24.0,-0.131,21.0,24.0,1.83,24.0,0.025,21.0,24.0,1.09
1826,4648.3889,194,16.389,False,32.8,True,8.25,24.0,0.208,2.189482,1.272807,0.928253,0.003333,2499.8055,413.2,0.34,0.744424,0.904694,24.0,-0.208,21.0,24.0,2.42,24.0,-0.128,21.0,24.0,1.83,24.0,-0.108,21.0,24.0,1.09,24.0,-0.136,21.0,24.0,1.83,24.0,0.028,21.0,24.0,1.09
1827,4648.5556,194,16.556,False,32.8,True,8.25,24.0,0.211,2.182564,1.265889,0.921335,0.003333,2501.9881,425.2,0.34,0.742072,0.928026,24.0,-0.211,21.0,24.0,2.42,24.0,-0.132,21.0,24.0,1.83,24.0,-0.113,21.0,24.0,1.09,24.0,-0.141,21.0,24.0,1.83,24.0,0.029,21.0,24.0,1.09
1828,4648.7222,194,16.722,False,32.8,True,8.25,24.0,0.213,2.172129,1.255453,0.910899,0.003333,2504.1602,437.2,0.34,0.738524,0.949655,24.0,-0.213,21.0,24.0,2.42,24.0,-0.136,21.0,24.0,1.83,24.0,-0.118,21.0,24.0,1.09,24.0,-0.144,21.0,24.0,1.83,24.0,0.015,21.0,24.0,1.09
1829,4648.875,194,16.875,False,32.8,True,8.25,24.0,0.215,2.16299,1.246314,0.90176,0.003333,2506.3232,448.1,0.34,0.735417,0.969236,24.0,-0.215,21.0,24.0,2.42,24.0,-0.139,21.0,24.0,1.83,24.0,-0.121,21.0,24.0,1.09,24.0,-0.147,21.0,24.0,1.83,24.0,0.001,21.0,24.0,1.09
1830,4649.0417,194,17.042,False,32.8,True,8.25,24.0,0.215,2.154931,1.238255,0.893701,0.003333,2508.4782,459.9,0.34,0.732676,0.991053,24.0,-0.215,21.0,24.0,2.42,24.0,-0.141,21.0,24.0,1.83,24.0,-0.124,21.0,24.0,1.09,24.0,-0.147,21.0,24.0,1.83,24.0,-0.014,21.0,24.0,1.09
1831,4649.2,194,17.2,False,32.52,True,2.75,24.0,0.225,1.807413,1.16574,0.821186,0.003333,2510.2856,470.9,0.34,0.61452,0.851111,24.0,-0.225,21.0,24.0,0.81,24.0,-0.152,21.0,24.0,0.61,24.0,-0.135,21.0,24.0,0.36,24.0,-0.157,21.0,24.0,0.61,24.0,-0.045,21.0,24.0,0.36
1832,4649.3667,194,17.367,False,32.23,True,2.75,24.0,0.228,1.776316,1.134643,0.790089,0.436445,2512.0619,482.2,0.34,0.603947,0.856539,24.0,-0.228,21.0,24.0,0.81,24.0,-0.158,21.0,24.0,0.61,24.0,-0.14,21.0,24.0,0.36,24.0,-0.162,21.0,24.0,0.61,24.0,-0.073,21.0,24.0,0.36
1833,4649.5333,194,17.533,False,31.95,True,2.75,24.0,0.231,1.747553,1.10588,0.761326,0.003333,2513.8094,493.0,0.34,0.594168,0.861543,24.0,-0.231,21.0,24.0,0.81,24.0,-0.164,21.0,24.0,0.61,24.0,-0.146,21.0,24.0,0.36,24.0,-0.167,21.0,24.0,0.61,24.0,-0.102,21.0,24.0,0.36
1834,4649.7,194,17.7,False,31.67,True,2.75,24.0,0.234,1.724991,1.083318,0.738764,0.003333,2515.5344,503.2,0.34,0.586497,0.868015,24.0,-0.234,21.0,24.0,0.81,24.0,-0.17,21.0,24.0,0.61,24.0,-0.151,21.0,24.0,0.36,24.0,-0.171,21.0,24.0,0.61,24.0,-0.114,21.0,24.0,0.36
1835,4649.8667,194,17.867,False,31.38,True,2.75,24.0,0.236,1.704878,1.063205,0.718651,0.003333,2517.2393,512.8,0.34,0.579658,0.874261,24.0,-0.236,21.0,24.0,0.81,24.0,-0.175,21.0,24.0,0.61,24.0,-0.156,21.0,24.0,0.36,24.0,-0.175,21.0,24.0,0.61,24.0,-0.124,21.0,24.0,0.36
1836,4650.0333,194,18.033,False,31.1,True,2.75,24.0,0.239,1.685731,1.044058,0.699504,0.003333,2518.925,521.7,0.34,0.573149,0.879446,24.0,-0.239,21.0,24.0,0.81,24.0,-0.18,21.0,24.0,0.61,24.0,-0.16,21.0,24.0,0.36,24.0,-0.179,21.0,24.0,0.61,24.0,-0.132,21.0,24.0,0.36
1837,4650.2083,194,18.208,False,31.02,True,2.75,24.0,0.24,1.675442,1.033769,0.689215,0.003333,2520.6005,530.2,0.34,0.56965,0.888319,24.0,-0.24,21.0,24.0,0.81,24.0,-0.184,21.0,24.0,0.61,24.0,-0.164,21.0,24.0,0.36,24.0,-0.182,21.0,24.0,0.61,24.0,-0.14,21.0,24.0,0.36
1838,4650.375,194,18.375,False,30.93,True,2.75,24.0,0.242,1.665552,1.023879,0.679325,0.003333,2522.266,537.3,0.34,0.566288,0.894901,24.0,-0.242,21.0,24.0,0.81,24.0,-0.187,21.0,24.0,0.61,24.0,-0.168,21.0,24.0,0.36,24.0,-0.186,21.0,24.0,0.61,24.0,-0.147,21.0,24.0,0.36
1839,4650.5417,194,18.542,False,30.85,True,2.75,24.0,0.243,1.656402,1.01473,0.670175,0.003333,2523.9224,543.5,0.34,0.563177,0.900255,24.0,-0.243,21.0,24.0,0.81,24.0,-0.191,21.0,24.0,0.61,24.0,-0.171,21.0,24.0,0.36,24.0,-0.188,21.0,24.0,0.61,24.0,-0.153,21.0,24.0,0.36
1840,4650.7083,194,18.708,False,30.77,True,2.75,24.0,0.244,1.648428,1.006755,0.662201,0.436436,2525.5709,548.7,0.34,0.560465,0.904492,24.0,-0.244,21.0,24.0,0.81,24.0,-0.194,21.0,24.0,0.61,24.0,-0.174,21.0,24.0,0.36,24.0,-0.191,21.0,24.0,0.61,24.0,-0.157,21.0,24.0,0.36
1841,4650.8889,194,18.889,False,30.68,True,2.75,24.0,0.245,1.641088,0.999415,0.654861,0.003333,2527.212,553.1,0.34,0.55797,0.907686,24.0,-0.245,21.0,24.0,0.81,24.0,-0.196,21.0,24.0,0.61,24.0,-0.176,21.0,24.0,0.36,24.0,-0.193,21.0,24.0,0.61,24.0,-0.161,21.0,24.0,0.36
1842,4651.0556,194,19.056,False,30.6,True,2.75,24.0,0.245,1.634503,0.99283,0.648276,0.003333,2528.8465,556.1,0.34,0.555731,0.908947,24.0,-0.245,21.0,24.0,0.81,24.0,-0.198,21.0,24.0,0.61,24.0,-0.178,21.0,24.0,0.36,24.0,-0.194,21.0,24.0,0.61,24.0,-0.164,21.0,24.0,0.36
1843,4651.2222,194,19.222,False,30.32,True,1.38,24.0,0.0,1.518907,0.968902,0.624348,0.003333,2530.3654,558.1,0.34,0.516428,0.847702,24.0,-0.248,21.0,24.0,0.4,24.0,-0.203,21.0,24.0,0.31,24.0,-0.183,21.0,24.0,0.18,24.0,-0.199,21.0,24.0,0.31,24.0,-0.171,21.0,24.0,0.18
1844,4651.3889,194,19.389,False,30.03,True,1.38,24.0,0.0,1.503786,0.953781,0.609226,0.003333,2531.8691,558.9,0.34,0.511287,0.840466,24.0,-0.249,21.0,24.0,0.4,24.0,-0.206,21.0,24.0,0.31,24.0,-0.186,21.0,24.0,0.18,24.0,-0.202,21.0,24.0,0.31,24.0,-0.176,21.0,24.0,0.18
1845,4651.5556,194,19.556,False,29.75,True,1.38,24.0,0.0,1.48663,0.936625,0.592071,0.003333,2533.3558,558.8,0.34,0.505454,0.830729,24.0,-0.249,21.0,24.0,0.4,24.0,-0.21,21.0,24.0,0.31,24.0,-0.189,21.0,24.0,0.18,24.0,-0.207,21.0,24.0,0.31,24.0,-0.187,21.0,24.0,0.18
1846,4651.7222,194,19.722,False,29.47,True,1.38,24.0,0.0,1.473738,0.923732,0.579178,0.003333,2534.8295,557.6,0.34,0.501071,0.821756,24.0,-0.249,21.0,24.0,0.4,24.0,-0.211,21.0,24.0,0.31,24.0,-0.191,21.0,24.0,0.18,24.0,-0.209,21.0,24.0,0.31,24.0,-0.189,21.0,24.0,0.18
1847,4651.8889,194,19.889,False,29.18,True,1.38,24.0,0.0,1.462229,0.912224,0.56767,0.003333,2536.2917,555.5,0.34,0.497158,0.812268,24.0,-0.249,21.0,24.0,0.4,24.0,-0.212,21.0,24.0,0.31,24.0,-0.192,21.0,24.0,0.18,24.0,-0.21,21.0,24.0,0.31,24.0,-0.191,21.0,24.0,0.18
1848,4652.0556,194,20.056,False,28.9,True,1.38,24.0,0.0,1.451376,0.90137,0.556816,0.436431,2537.7431,552.4,0.34,0.493468,0.80174,24.0,-0.248,21.0,24.0,0.4,24.0,-0.212,21.0,24.0,0.31,24.0,-0.192,21.0,24.0,0.18,24.0,-0.21,21.0,24.0,0.31,24.0,-0.193,21.0,24.0,0.18
1849,4652.2222,194,20.222,False,28.8,True,1.38,24.0,0.0,1.447314,0.897309,0.552755,0.003333,2539.1904,548.5,0.34,0.492087,0.793852,24.0,-0.247,21.0,24.0,0.4,24.0,-0.212,21.0,24.0,0.31,24.0,-0.193,21.0,24.0,0.18,24.0,-0.21,21.0,24.0,0.31,24.0,-0.193,21.0,24.0,0.18
1850,4652.4167,194,20.417,False,28.7,True,1.38,24.0,0.0,1.443136,0.893131,0.548576,0.003333,2540.6336,543.0,0.34,0.490666,0.783623,24.0,-0.246,21.0,24.0,0.4,24.0,-0.212,21.0,24.0,0.31,24.0,-0.193,21.0,24.0,0.18,24.0,-0.21,21.0,24.0,0.31,24.0,-0.194,21.0,24.0,0.18
1851,4652.5833,194,20.583,False,28.6,True,1.38,24.0,0.0,1.443761,0.893756,0.549202,0.003333,2542.0773,537.6,0.34,0.490879,0.776166,24.0,-0.246,21.0,24.0,0.4,24.0,-0.212,21.0,24.0,0.31,24.0,-0.193,21.0,24.0,0.18,24.0,-0.21,21.0,24.0,0.31,24.0,-0.194,21.0,24.0,0.18
1852,4652.75,194,20.75,False,28.5,True,1.38,24.0,0.0,1.440374,0.890369,0.545815,0.003333,2543.5177,531.6,0.34,0.489727,0.765703,24.0,-0.245,21.0,24.0,0.4,24.0,-0.212,21.0,24.0,0.31,24.0,-0.193,21.0,24.0,0.18,24.0,-0.21,21.0,24.0,0.31,24.0,-0.194,21.0,24.0,0.18
1853,4652.9167,194,20.917,False,28.4,True,1.38,24.0,0.0,1.437221,0.887216,0.542662,0.003333,2544.9549,525.2,0.34,0.488655,0.754828,24.0,-0.244,21.0,24.0,0.4,24.0,-0.212,21.0,24.0,0.31,24.0,-0.193,21.0,24.0,0.18,24.0,-0.209,21.0,24.0,0.31,24.0,-0.194,21.0,24.0,0.18
1854,4653.0833,194,21.083,False,28.3,True,1.38,24.0,0.0,1.434297,0.884291,0.539737,0.003333,2546.3892,518.3,0.08,0.114744,0.743396,24.0,-0.242,21.0,24.0,0.4,24.0,-0.211,21.0,24.0,0.31,24.0,-0.193,21.0,24.0,0.18,24.0,-0.208,21.0,24.0,0.31,24.0,-0.194,21.0,24.0,0.18
1855,4653.2,194,21.2,False,28.12,True,1.38,24.767,0.0,0.458338,0.0,0.0,0.003333,2546.8476,513.3,0.08,0.036667,0.235265,24.57,-0.157,15.6,26.7,0.4,24.74,-0.104,15.6,26.7,0.31,24.88,-0.065,15.6,26.7,0.18,24.75,-0.1,15.6,26.7,0.31,24.89,-0.063,15.6,26.7,0.18
1856,4653.4167,194,21.417,False,27.93,True,1.38,25.468,0.0,0.458338,0.0,0.0,0.003333,2547.3059,503.8,0.08,0.036667,0.230911,25.17,-0.036,15.6,26.7,0.4,25.42,0.033,15.6,26.7,0.31,25.64,0.091,15.6,26.7,0.18,25.44,0.039,15.6,26.7,0.31,25.66,0.096,15.6,26.7,0.18
1857,4653.5833,194,21.583,False,27.75,True,1.38,25.724,0.0,0.458338,0.0,0.0,0.436412,2547.7642,496.3,0.08,0.036667,0.227473,25.4,0.021,15.6,26.7,0.4,25.68,0.095,15.6,26.7,0.31,25.91,0.159,15.6,26.7,0.18,25.69,0.101,15.6,26.7,0.31,25.94,0.165,15.6,26.7,0.18
1858,4653.75,194,21.75,False,27.57,True,1.38,25.845,0.0,0.458338,0.0,0.0,0.003333,2548.2226,488.8,0.08,0.036667,0.224036,25.51,0.057,15.6,26.7,0.4,25.8,0.133,15.6,26.7,0.31,26.03,0.201,15.6,26.7,0.18,25.82,0.139,15.6,26.7,0.31,26.07,0.208,15.6,26.7,0.18
1859,4653.9167,194,21.917,False,27.38,True,1.38,25.917,0.0,0.458338,0.0,0.0,0.003333,2548.6809,481.3,0.08,0.036667,0.220598,25.57,0.085,15.6,26.7,0.4,25.87,0.161,15.6,26.7,0.31,26.11,0.233,15.6,26.7,0.18,25.89,0.168,15.6,26.7,0.31,26.15,0.241,15.6,26.7,0.18
1860,4654.0833,194,22.083,False,27.2,True,1.38,25.966,0.0,0.458338,0.0,0.0,0.003333,2549.1393,473.9,0.08,0.036667,0.217206,25.61,0.107,15.6,26.7,0.4,25.92,0.184,15.6,26.7,0.31,26.16,0.259,15.6,26.7,0.18,25.94,0.191,15.6,26.7,0.31,26.21,0.269,15.6,26.7,0.18
1861,4654.25,194,22.25,False,27.2,True,1.38,26.003,0.0,0.412504,0.0,0.0,0.003333,2549.5518,466.7,0.08,0.033,0.192516,25.64,0.125,15.6,26.7,0.4,25.95,0.202,15.6,26.7,0.31,26.2,0.281,15.6,26.7,0.18,25.97,0.21,15.6,26.7,0.31,26.25,0.292,15.6,26.7,0.18
1862,4654.4167,194,22.417,False,27.2,True,1.38,26.037,0.0,0.412504,0.0,0.0,0.003333,2549.9643,459.8,0.08,0.033,0.189669,25.66,0.143,15.6,26.7,0.4,25.98,0.22,15.6,26.7,0.31,26.24,0.302,15.6,26.7,0.18,26.01,0.229,15.6,26.7,0.31,26.29,0.314,15.6,26.7,0.18
1863,4654.5,194,22.5,False,27.2,True,1.38,26.076,0.0,0.412504,0.0,0.0,0.003333,2550.3768,456.4,0.08,0.033,0.188267,25.7,0.16,15.6,26.7,0.4,26.02,0.238,15.6,26.7,0.31,26.29,0.323,15.6,26.7,0.18,26.04,0.248,15.6,26.7,0.31,26.34,0.336,15.6,26.7,0.18
