step,sim_time_hours,day_of_year,hour,is_weekend,outdoor_temp_c,occupied,occupants,mean_air_temp_c,max_abs_pmv,interval_elec_kwh,interval_hvac_kwh,interval_cool_kwh,interval_gas_kwh,cum_elec_kwh,carbon_gco2_kwh,price_usd_kwh,interval_cost_usd,interval_carbon_kg,CORE_ZN_temp,CORE_ZN_pmv,CORE_ZN_htgsp,CORE_ZN_clgsp,CORE_ZN_occ,PERIMETER_ZN_1_temp,PERIMETER_ZN_1_pmv,PERIMETER_ZN_1_htgsp,PERIMETER_ZN_1_clgsp,PERIMETER_ZN_1_occ,PERIMETER_ZN_2_temp,PERIMETER_ZN_2_pmv,PERIMETER_ZN_2_htgsp,PERIMETER_ZN_2_clgsp,PERIMETER_ZN_2_occ,PERIMETER_ZN_3_temp,PERIMETER_ZN_3_pmv,PERIMETER_ZN_3_htgsp,PERIMETER_ZN_3_clgsp,PERIMETER_ZN_3_occ,PERIMETER_ZN_4_temp,PERIMETER_ZN_4_pmv,PERIMETER_ZN_4_htgsp,PERIMETER_ZN_4_clgsp,PERIMETER_ZN_4_occ
366,4405.0833,184,13.083,False,31.7,True,26.14,25.499,0.392,2.917477,1.267461,0.922906,0.003333,440.5882,264.6,0.08,0.233398,0.771964,25.5,0.287,21.0,25.5,7.65,25.5,0.363,21.0,25.5,5.8,25.5,0.392,21.0,25.5,3.44,25.5,0.357,21.0,25.5,5.8,25.5,0.373,21.0,25.5,3.44
367,4405.1667,184,13.167,False,31.6,True,26.14,25.499,0.392,2.914115,1.264099,0.919545,0.003333,443.5023,265.9,0.08,0.233129,0.774863,25.5,0.287,21.0,25.5,7.65,25.5,0.364,21.0,25.5,5.8,25.5,0.392,21.0,25.5,3.44,25.5,0.358,21.0,25.5,5.8,25.5,0.374,21.0,25.5,3.44
368,4405.3333,184,13.333,False,31.5,True,26.14,25.499,0.395,2.912843,1.262827,0.918273,0.436445,446.4151,268.7,0.08,0.233027,0.782681,25.5,0.285,21.0,25.5,7.65,25.5,0.367,21.0,25.5,5.8,25.5,0.395,21.0,25.5,3.44,25.5,0.36,21.0,25.5,5.8,25.5,0.376,21.0,25.5,3.44
369,4405.5,184,13.5,False,31.4,True,26.14,25.499,0.395,2.909846,1.25983,0.915276,0.003333,449.325,271.9,0.08,0.232788,0.791187,25.5,0.284,21.0,25.5,7.65,25.5,0.368,21.0,25.5,5.8,25.5,0.395,21.0,25.5,3.44,25.5,0.361,21.0,25.5,5.8,25.5,0.377,21.0,25.5,3.44
370,4405.6667,184,13.667,False,31.3,True,26.14,25.499,0.394,2.904459,1.254443,0.909889,0.003333,452.2294,275.7,0.08,0.232357,0.800759,25.5,0.283,21.0,25.5,7.65,25.5,0.367,21.0,25.5,5.8,25.5,0.394,21.0,25.5,3.44,25.5,0.36,21.0,25.5,5.8,25.5,0.376,21.0,25.5,3.44
371,4405.9167,184,13.917,False,31.2,True,26.14,25.499,0.393,2.8988,1.248784,0.90423,0.003333,455.1282,282.3,0.08,0.231904,0.818331,25.5,0.283,21.0,25.5,7.65,25.5,0.366,21.0,25.5,5.8,25.5,0.393,21.0,25.5,3.44,25.5,0.359,21.0,25.5,5.8,25.5,0.379,21.0,25.5,3.44
372,4406.0833,184,14.083,False,31.1,True,26.14,25.499,0.392,2.894081,1.244065,0.899511,0.003333,458.0223,287.4,0.08,0.231527,0.831759,25.5,0.282,21.0,25.5,7.65,25.5,0.365,21.0,25.5,5.8,25.5,0.392,21.0,25.5,3.44,25.5,0.358,21.0,25.5,5.8,25.5,0.382,21.0,25.5,3.44
373,4406.2222,184,14.222,False,31.02,True,26.14,25.499,0.392,2.891856,1.24184,0.897286,0.003333,460.9142,292.0,0.08,0.231349,0.844422,25.5,0.281,21.0,25.5,7.65,25.5,0.365,21.0,25.5,5.8,25.5,0.392,21.0,25.5,3.44,25.5,0.358,21.0,25.5,5.8,25.5,0.385,21.0,25.5,3.44
374,4406.3889,184,14.389,False,30.93,True,26.14,25.499,0.39,2.88836,1.238344,0.89379,0.436457,463.8025,298.1,0.08,0.231069,0.86102,25.5,0.281,21.0,25.5,7.65,25.5,0.364,21.0,25.5,5.8,25.5,0.39,21.0,25.5,3.44,25.5,0.357,21.0,25.5,5.8,25.5,0.387,21.0,25.5,3.44
375,4406.5556,184,14.556,False,30.85,True,26.14,25.499,0.389,2.88424,1.234224,0.88967,0.003333,466.6868,304.8,0.08,0.230739,0.879116,25.5,0.28,21.0,25.5,7.65,25.5,0.363,21.0,25.5,5.8,25.5,0.389,21.0,25.5,3.44,25.5,0.356,21.0,25.5,5.8,25.5,0.387,21.0,25.5,3.44
376,4406.7083,184,14.708,False,30.77,True,26.14,25.499,0.386,2.877786,1.22777,0.883215,0.003333,469.5645,311.5,0.08,0.230223,0.89643,25.5,0.28,21.0,25.5,7.65,25.5,0.36,21.0,25.5,5.8,25.5,0.386,21.0,25.5,3.44,25.5,0.353,21.0,25.5,5.8,25.5,0.386,21.0,25.5,3.44
377,4406.875,184,14.875,False,30.68,True,26.14,25.499,0.383,2.870194,1.220178,0.875624,0.003333,472.4347,319.3,0.08,0.229615,0.916453,25.5,0.28,21.0,25.5,7.65,25.5,0.357,21.0,25.5,5.8,25.5,0.383,21.0,25.5,3.44,25.5,0.351,21.0,25.5,5.8,25.5,0.381,21.0,25.5,3.44
378,4407.0417,184,15.042,False,30.6,True,26.14,25.499,0.379,2.861635,1.211619,0.867065,0.003333,475.2964,327.7,0.08,0.228931,0.937758,25.5,0.28,21.0,25.5,7.65,25.5,0.352,21.0,25.5,5.8,25.5,0.379,21.0,25.5,3.44,25.5,0.347,21.0,25.5,5.8,25.5,0.376,21.0,25.5,3.44
379,4407.2083,184,15.208,False,30.13,True,26.14,25.5,0.375,2.840425,1.190409,0.845854,0.003333,478.1368,336.7,0.08,0.227234,0.956371,25.5,0.281,21.0,25.5,7.65,25.5,0.348,21.0,25.5,5.8,25.5,0.375,21.0,25.5,3.44,25.5,0.344,21.0,25.5,5.8,25.5,0.37,21.0,25.5,3.44
380,4407.375,184,15.375,False,29.67,True,26.14,25.5,0.371,2.819319,1.169303,0.824749,0.003333,480.9561,346.2,0.08,0.225546,0.976048,25.5,0.283,21.0,25.5,7.65,25.5,0.343,21.0,25.5,5.8,25.5,0.371,21.0,25.5,3.44,25.5,0.34,21.0,25.5,5.8,25.5,0.364,21.0,25.5,3.44
381,4407.5333,184,15.533,False,29.2,True,26.14,25.5,0.367,2.797472,1.147456,0.802902,0.436486,483.7536,355.7,0.08,0.223798,0.995061,25.5,0.285,21.0,25.5,7.65,25.5,0.339,21.0,25.5,5.8,25.5,0.367,21.0,25.5,3.44,25.5,0.337,21.0,25.5,5.8,25.5,0.354,21.0,25.5,3.44
382,4407.7,184,15.7,False,28.73,True,26.14,25.5,0.366,2.780319,1.130303,0.785748,0.003333,486.5339,366.2,0.08,0.222425,1.018153,25.5,0.287,21.0,25.5,7.65,25.5,0.337,21.0,25.5,5.8,25.5,0.366,21.0,25.5,3.44,25.5,0.336,21.0,25.5,5.8,25.5,0.354,21.0,25.5,3.44
383,4407.875,184,15.875,False,28.27,True,26.14,25.5,0.365,2.764389,1.114373,0.769819,0.003333,489.2983,377.6,0.08,0.221151,1.043833,25.5,0.289,21.0,25.5,7.65,25.5,0.337,21.0,25.5,5.8,25.5,0.365,21.0,25.5,3.44,25.5,0.336,21.0,25.5,5.8,25.5,0.353,21.0,25.5,3.44
384,4408.0417,184,16.042,False,27.8,True,26.14,25.5,0.365,2.748947,1.098931,0.754376,0.003333,492.0472,388.9,0.34,0.934642,1.069065,25.5,0.292,21.0,25.5,7.65,25.5,0.336,21.0,25.5,5.8,25.5,0.365,21.0,25.5,3.44,25.5,0.336,21.0,25.5,5.8,25.5,0.354,21.0,25.5,3.44
385,4408.2083,184,16.208,False,27.05,True,8.25,25.5,0.345,1.839159,0.922484,0.57793,0.003333,493.8864,400.5,0.34,0.625314,0.736583,25.5,0.273,21.0,25.5,2.42,25.5,0.316,21.0,25.5,1.83,25.5,0.345,21.0,25.5,1.09,25.5,0.317,21.0,25.5,1.83,25.5,0.337,21.0,25.5,1.09
386,4408.3889,184,16.389,False,26.3,True,8.25,25.5,0.336,1.794797,0.878121,0.533567,0.003333,495.6812,413.2,0.34,0.610231,0.74161,25.5,0.269,21.0,25.5,2.42,25.5,0.308,21.0,25.5,1.83,25.5,0.336,21.0,25.5,1.09,25.5,0.309,21.0,25.5,1.83,25.5,0.329,21.0,25.5,1.09
387,4408.5556,184,16.556,False,25.55,True,8.25,25.5,0.327,1.757295,0.840619,0.496065,0.436448,497.4385,425.2,0.34,0.59748,0.747202,25.5,0.264,21.0,25.5,2.42,25.5,0.3,21.0,25.5,1.83,25.5,0.327,21.0,25.5,1.09,25.5,0.301,21.0,25.5,1.83,25.5,0.322,21.0,25.5,1.09
388,4408.7222,184,16.722,False,24.8,True,8.25,25.5,0.319,1.721944,0.805269,0.460715,0.003333,499.1604,437.2,0.34,0.585461,0.752834,25.5,0.26,21.0,25.5,2.42,25.5,0.292,21.0,25.5,1.83,25.5,0.319,21.0,25.5,1.09,25.5,0.294,21.0,25.5,1.83,25.5,0.315,21.0,25.5,1.09
389,4408.8889,184,16.889,False,24.05,True,8.25,25.5,0.31,1.688457,0.771781,0.427227,0.003333,500.8489,449.1,0.34,0.574075,0.758286,25.5,0.255,21.0,25.5,2.42,25.5,0.284,21.0,25.5,1.83,25.5,0.31,21.0,25.5,1.09,25.5,0.287,21.0,25.5,1.83,25.5,0.309,21.0,25.5,1.09
390,4409.0556,184,17.056,False,23.3,True,8.25,25.5,0.302,1.656722,0.740046,0.395492,0.003333,502.5056,460.9,0.34,0.563285,0.763583,25.5,0.251,21.0,25.5,2.42,25.5,0.277,21.0,25.5,1.83,25.5,0.301,21.0,25.5,1.09,25.5,0.279,21.0,25.5,1.83,25.5,0.302,21.0,25.5,1.09
391,4409.2222,184,17.222,False,23.48,True,2.75,25.5,0.269,1.340026,0.698353,0.353799,0.003333,503.8456,472.5,0.34,0.455609,0.633162,25.5,0.241,21.0,25.5,0.81,25.5,0.266,21.0,25.5,0.61,25.5,0.29,21.0,25.5,0.36,25.5,0.269,21.0,25.5,0.61,25.5,0.293,21.0,25.5,0.36
392,4409.3889,184,17.389,False,23.67,True,2.75,25.5,0.266,1.336836,0.695163,0.350609,0.003333,505.1825,483.6,0.34,0.454524,0.646494,25.5,0.238,21.0,25.5,0.81,25.5,0.263,21.0,25.5,0.61,25.5,0.285,21.0,25.5,0.36,25.5,0.266,21.0,25.5,0.61,25.5,0.29,21.0,25.5,0.36
393,4409.5833,184,17.583,False,23.85,True,2.75,25.5,0.266,1.338576,0.696903,0.352349,0.003333,506.5211,496.1,0.34,0.455116,0.664068,25.5,0.236,21.0,25.5,0.81,25.5,0.261,21.0,25.5,0.61,25.5,0.283,21.0,25.5,0.36,25.5,0.266,21.0,25.5,0.61,25.5,0.292,21.0,25.5,0.36
394,4409.75,184,17.75,False,24.03,True,2.75,25.5,0.266,1.340591,0.698918,0.354364,0.436434,507.8616,506.2,0.34,0.455801,0.678607,25.5,0.237,21.0,25.5,0.81,25.5,0.26,21.0,25.5,0.61,25.5,0.281,21.0,25.5,0.36,25.5,0.266,21.0,25.5,0.61,25.5,0.29,21.0,25.5,0.36
395,4409.9167,184,17.917,False,24.22,True,2.75,25.5,0.265,1.342089,0.700416,0.355862,0.003333,509.2037,515.6,0.34,0.45631,0.691981,25.5,0.238,21.0,25.5,0.81,25.5,0.26,21.0,25.5,0.61,25.5,0.279,21.0,25.5,0.36,25.5,0.265,21.0,25.5,0.61,25.5,0.285,21.0,25.5,0.36
396,4410.0833,184,18.083,False,24.4,True,2.75,25.5,0.266,1.345107,0.703434,0.35888,0.003333,510.5488,524.2,0.34,0.457336,0.705105,25.5,0.24,21.0,25.5,0.81,25.5,0.261,21.0,25.5,0.61,25.5,0.279,21.0,25.5,0.36,25.5,0.266,21.0,25.5,0.61,25.5,0.283,21.0,25.5,0.36
397,4410.25,184,18.25,False,24.5,True,2.75,25.5,0.267,1.345812,0.704139,0.359585,0.003333,511.8947,532.0,0.34,0.457576,0.715972,25.5,0.242,21.0,25.5,0.81,25.5,0.261,21.0,25.5,0.61,25.5,0.279,21.0,25.5,0.36,25.5,0.267,21.0,25.5,0.61,25.5,0.282,21.0,25.5,0.36
398,4410.4167,184,18.417,False,24.6,True,2.75,25.5,0.268,1.346614,0.704941,0.360387,0.003333,513.2413,538.9,0.34,0.457849,0.72569,25.5,0.245,21.0,25.5,0.81,25.5,0.263,21.0,25.5,0.61,25.5,0.28,21.0,25.5,0.36,25.5,0.268,21.0,25.5,0.61,25.5,0.28,21.0,25.5,0.36
399,4410.5833,184,18.583,False,24.7,True,2.75,25.5,0.269,1.347808,0.706135,0.361581,0.003333,514.5891,544.9,0.34,0.458255,0.734421,25.5,0.247,21.0,25.5,0.81,25.5,0.264,21.0,25.5,0.61,25.5,0.28,21.0,25.5,0.36,25.5,0.269,21.0,25.5,0.61,25.5,0.279,21.0,25.5,0.36
400,4410.75,184,18.75,False,24.8,True,2.75,25.5,0.27,1.349694,0.708021,0.363467,0.003333,515.9388,549.8,0.34,0.458896,0.742062,25.5,0.25,21.0,25.5,0.81,25.5,0.266,21.0,25.5,0.61,25.5,0.281,21.0,25.5,0.36,25.5,0.27,21.0,25.5,0.61,25.5,0.279,21.0,25.5,0.36
401,4410.9167,184,18.917,False,24.9,True,2.75,25.5,0.272,1.351943,0.71027,0.365716,0.003333,517.2907,553.7,0.34,0.459661,0.748571,25.5,0.253,21.0,25.5,0.81,25.5,0.268,21.0,25.5,0.61,25.5,0.283,21.0,25.5,0.36,25.5,0.272,21.0,25.5,0.61,25.5,0.279,21.0,25.5,0.36
402,4411.0833,184,19.083,False,25.0,True,2.75,25.5,0.274,1.354414,0.712741,0.368187,0.436427,518.6451,556.5,0.34,0.460501,0.753731,25.5,0.256,21.0,25.5,0.81,25.5,0.27,21.0,25.5,0.61,25.5,0.284,21.0,25.5,0.36,25.5,0.274,21.0,25.5,0.61,25.5,0.279,21.0,25.5,0.36
403,4411.25,184,19.25,False,24.9,True,1.38,25.5,0.0,1.246754,0.696748,0.352194,0.003333,519.8919,558.3,0.34,0.423896,0.696063,25.5,0.255,21.0,25.5,0.4,25.5,0.268,21.0,25.5,0.31,25.5,0.281,21.0,25.5,0.18,25.5,0.272,21.0,25.5,0.31,25.5,0.275,21.0,25.5,0.18
404,4411.4167,184,19.417,False,24.8,True,1.38,25.5,0.0,1.238905,0.688899,0.344345,0.003333,521.1308,559.0,0.34,0.421228,0.692548,25.5,0.256,21.0,25.5,0.4,25.5,0.267,21.0,25.5,0.31,25.5,0.28,21.0,25.5,0.18,25.5,0.271,21.0,25.5,0.31,25.5,0.273,21.0,25.5,0.18
405,4411.5833,184,19.583,False,24.7,True,1.38,25.5,0.0,1.231286,0.681281,0.336727,0.003333,522.3621,558.6,0.34,0.418637,0.687797,25.5,0.257,21.0,25.5,0.4,25.5,0.265,21.0,25.5,0.31,25.5,0.278,21.0,25.5,0.18,25.5,0.269,21.0,25.5,0.31,25.5,0.27,21.0,25.5,0.18
406,4411.75,184,19.75,False,24.6,True,1.38,25.5,0.0,1.224542,0.674537,0.329983,0.003333,523.5866,557.3,0.34,0.416344,0.682437,25.5,0.257,21.0,25.5,0.4,25.5,0.265,21.0,25.5,0.31,25.5,0.276,21.0,25.5,0.18,25.5,0.268,21.0,25.5,0.31,25.5,0.268,21.0,25.5,0.18
407,4411.9167,184,19.917,False,24.5,True,1.38,25.5,0.0,1.218205,0.6682,0.323645,0.003333,524.8048,555.0,0.34,0.41419,0.676104,25.5,0.257,21.0,25.5,0.4,25.5,0.264,21.0,25.5,0.31,25.5,0.275,21.0,25.5,0.18,25.5,0.267,21.0,25.5,0.31,25.5,0.266,21.0,25.5,0.18
408,4412.0833,184,20.083,False,24.4,True,1.38,25.5,0.0,1.212045,0.66204,0.317485,0.003333,526.0169,551.8,0.34,0.412095,0.668806,25.5,0.257,21.0,25.5,0.4,25.5,0.263,21.0,25.5,0.31,25.5,0.273,21.0,25.5,0.18,25.5,0.266,21.0,25.5,0.31,25.5,0.265,21.0,25.5,0.18
409,4412.1667,184,20.167,False,24.5,True,1.38,25.5,0.0,1.213392,0.663387,0.318833,0.003333,527.2303,549.9,0.34,0.412553,0.667244,25.5,0.257,21.0,25.5,0.4,25.5,0.263,21.0,25.5,0.31,25.5,0.273,21.0,25.5,0.18,25.5,0.266,21.0,25.5,0.31,25.5,0.264,21.0,25.5,0.18
410,4412.3333,184,20.333,False,24.6,True,1.38,25.5,0.0,1.21486,0.664855,0.320301,0.436394,528.4451,545.5,0.34,0.413053,0.662706,25.5,0.256,21.0,25.5,0.4,25.5,0.264,21.0,25.5,0.31,25.5,0.272,21.0,25.5,0.18,25.5,0.267,21.0,25.5,0.31,25.5,0.264,21.0,25.5,0.18
411,4412.5,184,20.5,False,24.7,True,1.38,25.5,0.0,1.216885,0.66688,0.322325,0.003333,529.662,540.4,0.34,0.413741,0.657605,25.5,0.257,21.0,25.5,0.4,25.5,0.264,21.0,25.5,0.31,25.5,0.272,21.0,25.5,0.18,25.5,0.267,21.0,25.5,0.31,25.5,0.264,21.0,25.5,0.18
412,4412.6667,184,20.667,False,24.8,True,1.38,25.5,0.0,1.219162,0.669157,0.324603,0.003333,530.8812,534.7,0.34,0.414515,0.651886,25.5,0.257,21.0,25.5,0.4,25.5,0.265,21.0,25.5,0.31,25.5,0.273,21.0,25.5,0.18,25.5,0.268,21.0,25.5,0.31,25.5,0.265,21.0,25.5,0.18
413,4412.8333,184,20.833,False,24.9,True,1.38,25.5,0.0,1.221662,0.671657,0.327103,0.003333,532.1028,528.4,0.34,0.415365,0.645526,25.5,0.257,21.0,25.5,0.4,25.5,0.266,21.0,25.5,0.31,25.5,0.273,21.0,25.5,0.18,25.5,0.269,21.0,25.5,0.31,25.5,0.265,21.0,25.5,0.18
414,4413.0,184,21.0,False,25.0,True,1.38,25.5,0.0,1.224396,0.67439,0.329836,0.003333,533.3272,521.8,0.08,0.097952,0.63889,25.5,0.258,21.0,25.5,0.4,25.5,0.267,21.0,25.5,0.31,25.5,0.274,21.0,25.5,0.18,25.5,0.27,21.0,25.5,0.31,25.5,0.266,21.0,25.5,0.18
415,4413.2222,184,21.222,False,25.0,True,1.38,25.988,0.0,0.505672,0.047334,0.004025,0.003333,533.8329,512.3,0.08,0.040454,0.259056,25.78,0.302,21.0,25.5,0.4,25.95,0.333,21.0,25.5,0.31,26.14,0.365,21.0,25.5,0.18,25.97,0.339,21.0,25.5,0.31,26.11,0.353,21.0,25.5,0.18
416,4413.3889,184,21.389,False,25.0,True,1.38,25.627,0.0,1.034625,0.576288,0.286992,0.003333,534.8675,505.0,0.08,0.08277,0.522486,26.07,0.356,21.0,25.5,0.4,25.51,0.27,21.0,25.5,0.31,25.52,0.284,21.0,25.5,0.18,25.51,0.274,21.0,25.5,0.31,25.52,0.275,21.0,25.5,0.18
417,4413.5833,184,21.583,False,25.0,True,1.38,25.508,0.0,1.14529,0.686952,0.342398,0.003333,536.0128,496.3,0.08,0.091623,0.568408,25.53,0.272,21.0,25.5,0.4,25.5,0.251,21.0,25.5,0.31,25.5,0.258,21.0,25.5,0.18,25.5,0.254,21.0,25.5,0.31,25.5,0.251,21.0,25.5,0.18
418,4413.7222,184,21.722,False,25.0,True,1.38,25.725,0.0,0.868654,0.410316,0.195689,0.003333,536.8815,490.0,0.08,0.069492,0.425641,25.5,0.249,21.0,25.5,0.4,25.5,0.24,21.0,25.5,0.31,26.08,0.344,21.0,25.5,0.18,25.5,0.243,21.0,25.5,0.31,26.05,0.332,21.0,25.5,0.18
419,4413.8889,184,21.889,False,25.0,True,1.38,25.737,0.0,0.708711,0.250374,0.120447,0.003333,537.5902,482.5,0.08,0.056697,0.341953,25.77,0.291,21.0,25.5,0.4,25.92,0.303,21.0,25.5,0.31,25.52,0.267,21.0,25.5,0.18,25.94,0.309,21.0,25.5,0.31,25.52,0.259,21.0,25.5,0.18
420,4414.0833,184,22.083,False,25.0,True,1.38,25.615,0.0,0.968519,0.510182,0.248515,0.436417,538.5587,473.9,0.08,0.077482,0.458981,26.02,0.34,21.0,25.5,0.4,25.52,0.247,21.0,25.5,0.31,25.5,0.243,21.0,25.5,0.18,25.53,0.251,21.0,25.5,0.31,25.5,0.235,21.0,25.5,0.18
421,4414.25,184,22.25,False,25.1,True,1.38,25.508,0.0,1.071116,0.658612,0.314058,0.003333,539.6298,466.7,0.08,0.085689,0.49989,25.53,0.258,21.0,25.5,0.4,25.5,0.227,21.0,25.5,0.31,25.5,0.232,21.0,25.5,0.18,25.5,0.23,21.0,25.5,0.31,25.5,0.225,21.0,25.5,0.18
422,4414.3889,184,22.389,False,25.2,True,1.38,25.712,0.0,0.812262,0.399758,0.185131,0.003333,540.4421,460.9,0.08,0.064981,0.374372,25.5,0.236,21.0,25.5,0.4,25.5,0.218,21.0,25.5,0.31,26.04,0.315,21.0,25.5,0.18,25.5,0.221,21.0,25.5,0.31,26.02,0.304,21.0,25.5,0.18
423,4414.5833,184,22.583,False,25.3,True,1.38,25.7,0.0,0.802866,0.390362,0.177548,0.003333,541.2449,453.1,0.08,0.064229,0.363779,25.5,0.228,21.0,25.5,0.4,25.94,0.286,21.0,25.5,0.31,25.55,0.251,21.0,25.5,0.18,25.96,0.293,21.0,25.5,0.31,25.55,0.242,21.0,25.5,0.18
424,4414.75,184,22.75,False,25.4,True,1.38,25.571,0.0,0.912651,0.500147,0.23848,0.003333,542.1576,446.7,0.08,0.073012,0.407681,25.78,0.275,21.0,25.5,0.4,25.53,0.23,21.0,25.5,0.31,25.51,0.227,21.0,25.5,0.18,25.53,0.234,21.0,25.5,0.31,25.51,0.219,21.0,25.5,0.18
425,4414.8333,184,22.833,False,25.5,True,1.38,25.608,0.0,0.889942,0.477438,0.215771,0.003333,543.0475,443.6,0.08,0.071195,0.394778,26.04,0.328,21.0,25.5,0.4,25.5,0.213,21.0,25.5,0.31,25.5,0.219,21.0,25.5,0.18,25.5,0.216,21.0,25.5,0.31,25.5,0.211,21.0,25.5,0.18
426,4415.0556,184,23.056,False,25.6,True,1.38,25.71,0.0,0.835538,0.423034,0.208407,0.003333,543.8831,435.8,0.08,0.066843,0.364128,25.52,0.243,21.0,25.5,0.4,25.5,0.207,21.0,25.5,0.31,26.03,0.302,21.0,25.5,0.18,25.5,0.21,21.0,25.5,0.31,26.0,0.291,21.0,25.5,0.18
427,4415.25,184,23.25,False,25.4,False,0.0,26.009,0.0,0.439873,0.119036,0.036149,0.003333,544.3229,429.5,0.08,0.03519,0.188925,25.68,0.255,15.6,28.0,0.0,25.85,0.262,15.6,28.0,0.0,26.34,0.372,15.6,28.0,0.0,25.88,0.269,15.6,28.0,0.0,26.29,0.357,15.6,28.0,0.0
428,4415.3333,184,23.333,False,25.2,False,0.0,26.166,0.0,0.439512,0.118676,0.035788,0.003333,544.7625,427.0,0.08,0.035161,0.187672,25.79,0.275,15.6,28.0,0.0,26.09,0.312,15.6,28.0,0.0,26.43,0.4,15.6,28.0,0.0,26.13,0.323,15.6,28.0,0.0,26.39,0.384,15.6,28.0,0.0
429,4415.5,184,23.5,False,25.0,False,0.0,26.219,0.0,0.320836,0.0,0.0,0.436403,545.0833,422.2,0.08,0.025667,0.135457,25.88,0.295,15.6,29.0,0.0,26.15,0.331,15.6,29.0,0.0,26.45,0.414,15.6,29.0,0.0,26.2,0.343,15.6,29.0,0.0,26.4,0.398,15.6,29.0,0.0
430,4415.6667,184,23.667,False,24.8,False,0.0,26.235,0.0,0.320836,0.0,0.0,0.003333,545.4041,417.7,0.08,0.025667,0.134013,25.91,0.307,15.6,29.0,0.0,26.17,0.342,15.6,29.0,0.0,26.46,0.424,15.6,29.0,0.0,26.23,0.355,15.6,29.0,0.0,26.41,0.407,15.6,29.0,0.0
431,4415.8333,184,23.833,False,24.6,False,0.0,26.235,0.0,0.320836,0.0,0.0,0.003333,545.725,413.6,0.08,0.025667,0.132698,25.92,0.314,15.6,29.0,0.0,26.17,0.348,15.6,29.0,0.0,26.45,0.431,15.6,29.0,0.0,26.23,0.362,15.6,29.0,0.0,26.4,0.414,15.6,29.0,0.0
432,4416.0,184,24.0,False,24.4,False,0.0,26.227,0.0,0.320836,0.0,0.0,0.003333,546.0458,409.8,0.08,0.025667,0.131479,25.91,0.318,15.6,29.0,0.0,26.16,0.351,15.6,29.0,0.0,26.44,0.436,15.6,29.0,0.0,26.22,0.367,15.6,29.0,0.0,26.39,0.419,15.6,29.0,0.0
433,4416.1667,185,0.167,False,24.4,False,0.0,26.224,0.0,0.320836,0.0,0.0,0.003333,546.3666,378.0,0.08,0.025667,0.121276,25.91,0.322,15.6,29.0,0.0,26.16,0.356,15.6,29.0,0.0,26.44,0.442,15.6,29.0,0.0,26.22,0.373,15.6,29.0,0.0,26.39,0.425,15.6,29.0,0.0
434,4416.3333,185,0.333,False,24.4,False,0.0,26.223,0.0,0.320836,0.0,0.0,0.003333,546.6875,378.5,0.08,0.025667,0.121437,25.91,0.325,15.6,29.0,0.0,26.16,0.361,15.6,29.0,0.0,26.44,0.448,15.6,29.0,0.0,26.22,0.378,15.6,29.0,0.0,26.39,0.431,15.6,29.0,0.0
435,4416.5,185,0.5,False,24.4,False,0.0,26.221,0.0,0.320836,0.0,0.0,0.003333,547.0083,378.9,0.08,0.025667,0.121565,25.9,0.328,15.6,29.0,0.0,26.15,0.365,15.6,29.0,0.0,26.44,0.453,15.6,29.0,0.0,26.22,0.382,15.6,29.0,0.0,26.39,0.436,15.6,29.0,0.0
436,4416.6667,185,0.667,False,24.4,False,0.0,26.218,0.0,0.320836,0.0,0.0,0.003333,547.3291,379.3,0.08,0.025667,0.121693,25.9,0.331,15.6,29.0,0.0,26.15,0.368,15.6,29.0,0.0,26.44,0.458,15.6,29.0,0.0,26.22,0.386,15.6,29.0,0.0,26.38,0.441,15.6,29.0,0.0
437,4416.8333,185,0.833,False,24.4,False,0.0,26.215,0.0,0.320836,0.0,0.0,0.003333,547.65,379.4,0.08,0.025667,0.121725,25.89,0.333,15.6,29.0,0.0,26.15,0.372,15.6,29.0,0.0,26.44,0.462,15.6,29.0,0.0,26.22,0.39,15.6,29.0,0.0,26.38,0.445,15.6,29.0,0.0
438,4417.0,185,1.0,False,24.4,False,0.0,26.211,0.0,0.320836,0.0,0.0,0.43639,547.9708,379.5,0.08,0.025667,0.121757,25.89,0.335,15.6,29.0,0.0,26.14,0.375,15.6,29.0,0.0,26.43,0.466,15.6,29.0,0.0,26.21,0.393,15.6,29.0,0.0,26.38,0.449,15.6,29.0,0.0
439,4417.1667,185,1.167,False,24.5,False,0.0,26.211,0.0,0.320836,0.0,0.0,0.003333,548.2917,379.4,0.08,0.025667,0.121725,25.89,0.337,15.6,29.0,0.0,26.14,0.378,15.6,29.0,0.0,26.43,0.47,15.6,29.0,0.0,26.21,0.397,15.6,29.0,0.0,26.38,0.452,15.6,29.0,0.0
440,4417.3333,185,1.333,False,24.6,False,0.0,26.212,0.0,0.320836,0.0,0.0,0.003333,548.6125,379.3,0.08,0.025667,0.121693,25.89,0.34,15.6,29.0,0.0,26.14,0.381,15.6,29.0,0.0,26.43,0.474,15.6,29.0,0.0,26.21,0.401,15.6,29.0,0.0,26.38,0.456,15.6,29.0,0.0
441,4417.5,185,1.5,False,24.7,False,0.0,26.213,0.0,0.320836,0.0,0.0,0.003333,548.9333,378.9,0.08,0.025667,0.121565,25.89,0.343,15.6,29.0,0.0,26.14,0.385,15.6,29.0,0.0,26.44,0.478,15.6,29.0,0.0,26.21,0.404,15.6,29.0,0.0,26.38,0.46,15.6,29.0,0.0
